id_estudiante,carrera,semestre,turno,edad,genero,promedio_anterior,porcentaje_asistencia,materias_reprobadas_previas,creditos_inscritos,participa_tutorias,beca,trabaja,horas_trabajo_semana,distancia_km,acceso_internet,uso_plataforma_semana,entregas_tareas_pct,reinscripcion_tardia,indice_socioeconomico,riesgo_academico,deserto,reprobo
EST00167,Ingeniería en Sistemas Computacionales,10,Vespertino,20,M,60.7,81.7,3,20,Sí,No,No trabaja,0,9.5,Sí,14,84.9,No,2,Medio,1,0
EST00168,Ingeniería en Gestión Empresarial,9,Matutino,24,F,61.6,89.3,2,34,No,No,Tiempo completo,37,12.6,Sí,5,59.0,No,3,Medio,0,1
EST00169,Ingeniería Industrial,2,Matutino,24,F,81.1,78.2,2,31,No,No,Medio tiempo,16,7.2,Sí,1,69.2,No,4,Bajo,1,1
EST00170,Ingeniería Electromecánica,9,Matutino,21,M,91.4,85.6,1,20,No,No,No trabaja,0,7.0,Sí,11,80.3,No,3,Bajo,0,0
EST00171,Ingeniería Electromecánica,10,Matutino,22,M,80.8,93.3,3,27,No,No,No trabaja,0,22.4,Sí,6,68.3,No,5,Bajo,0,0
EST00172,Ingeniería en Sistemas Computacionales,9,Matutino,23,M,82.7,100,3,22,Sí,Sí,Medio tiempo,12,9.4,Sí,9,86.7,No,3,Bajo,0,0
EST00173,Ingeniería en Gestión Empresarial,9,Matutino,22,F,84.7,94.5,1,24,Sí,No,No trabaja,0,11.2,No,11,73.1,No,3,Bajo,0,0
EST00174,Licenciatura en Administración,7,Matutino,24,F,85.2,76.3,0,27,No,Sí,Medio tiempo,23,9.1,Sí,1,74.2,No,3,Bajo,0,0
EST00175,Ingeniería Electromecánica,2,Matutino,24,F,62.3,80.0,2,29,No,No,Medio tiempo,28,1.7,Sí,14,85.2,No,1,Bajo,0,0
EST00176,Contador Público,6,Matutino,19,F,65.3,61.9,4,29,Sí,No,Medio tiempo,14,0.5,Sí,12,77.0,No,5,Alto,1,1
EST00177,Licenciatura en Administración,7,Vespertino,26,F,72.2,67.7,0,20,No,Sí,Tiempo completo,40,2.9,No,6,86.0,No,3,Medio,0,0
EST00178,Ingeniería en Sistemas Computacionales,9,Matutino,21,M,70.7,75.2,0,33,No,Sí,No trabaja,0,10.6,Sí,9,96.0,Sí,1,Bajo,1,0
EST00179,Ingeniería Mecatrónica,3,Matutino,22,F,85.1,81.3,2,27,No,Sí,No trabaja,0,6.9,No,3,25,No,5,Alto,0,1
EST00180,Ingeniería Mecatrónica,10,Vespertino,25,M,84.2,78.8,2,21,Sí,Sí,Medio tiempo,12,16.9,Sí,14,79.0,No,1,Bajo,0,1
EST00181,Ingeniería en Gestión Empresarial,3,Matutino,24,M,80.1,100,2,30,Sí,No,Medio tiempo,21,2.8,Sí,18,88.1,No,4,Bajo,0,0
EST00182,Ingeniería Electromecánica,10,Vespertino,23,F,72.6,75.9,0,36,Sí,No,Medio tiempo,13,9.6,Sí,13,64.4,No,2,Bajo,0,0
EST00183,Ingeniería Civil,7,Vespertino,23,M,76.4,58.1,2,32,No,Sí,No trabaja,0,15.9,Sí,2,79.6,No,4,Medio,0,0
EST00184,Ingeniería en Sistemas Computacionales,3,Vespertino,21,F,73.9,93.6,2,30,No,No,Medio tiempo,25,8.9,Sí,8,73.8,Sí,1,Alto,0,1
EST00185,Ingeniería en Gestión Empresarial,8,Matutino,23,M,65.5,67.8,5,26,No,No,No trabaja,0,17.4,Sí,5,75.1,No,2,Alto,1,0
EST00186,Ingeniería Industrial,9,Vespertino,22,M,68.2,86.9,0,35,Sí,No,No trabaja,0,1.4,Sí,4,78.3,No,2,Bajo,0,0
EST00187,Ingeniería Electromecánica,8,Vespertino,19,M,58.1,75.0,4,29,No,No,Tiempo completo,44,5.0,No,0,62.0,No,1,Alto,1,1
EST00188,Ingeniería Mecatrónica,8,Vespertino,19,M,62.6,80.0,1,29,Sí,No,No trabaja,0,19.1,No,1,68.6,No,2,Medio,1,0
EST00189,Ingeniería en Sistemas Computacionales,8,Vespertino,20,M,63.5,94.0,3,33,No,No,No trabaja,0,4.2,No,0,53.1,No,3,Alto,0,0
EST00190,Ingeniería en Gestión Empresarial,6,Matutino,23,F,77.4,91.9,4,28,No,No,No trabaja,0,9.3,Sí,7,69.0,No,5,Medio,0,1
EST00191,Ingeniería en Gestión Empresarial,3,Matutino,24,F,90.3,100,2,23,No,No,Medio tiempo,17,7.8,Sí,8,70.1,No,2,Bajo,0,0
EST00192,Ingeniería en Sistemas Computacionales,7,Matutino,22,M,77.5,93.4,1,26,Sí,No,No trabaja,0,7.0,Sí,6,100,No,3,Bajo,0,0
EST00193,Ingeniería Mecatrónica,5,Vespertino,20,M,75.4,59.2,3,20,Sí,No,Tiempo completo,42,15.4,Sí,3,51.7,No,2,Alto,0,1
EST00194,Licenciatura en Administración,10,Vespertino,22,F,78.8,93.8,4,33,No,Sí,No trabaja,0,11.0,Sí,0,66.3,Sí,1,Bajo,0,1
EST00195,Contador Público,5,Matutino,21,F,83.1,77.2,1,35,No,No,No trabaja,0,13.9,Sí,8,47.2,No,3,Medio,1,0
EST00196,Contador Público,9,Vespertino,25,F,73.7,84.1,3,29,Sí,Sí,Medio tiempo,24,5.3,Sí,8,100,No,2,Bajo,0,1
EST00197,Contador Público,5,Matutino,22,F,70.9,69.9,0,20,No,No,No trabaja,0,1.8,Sí,3,42.9,No,2,Medio,1,0
EST00198,Ingeniería Electromecánica,7,Matutino,23,M,70.1,84.4,0,35,Sí,No,No trabaja,0,6.0,Sí,1,68.2,Sí,5,Bajo,1,1
EST00199,Ingeniería Civil,6,Vespertino,20,M,91.3,84.6,0,26,No,No,No trabaja,0,19.0,Sí,13,100,No,2,Bajo,0,0
EST00200,Ingeniería Civil,1,Matutino,17,F,85.9,97.6,2,35,No,No,No trabaja,0,11.5,Sí,9,76.0,No,3,Bajo,0,0
EST00201,Ingeniería Industrial,4,Vespertino,20,M,62.2,76.5,0,25,Sí,No,Medio tiempo,22,12.2,Sí,1,59.3,No,1,Medio,1,0
EST00202,Ingeniería Mecatrónica,9,Matutino,24,M,75.0,88.2,3,33,No,No,Medio tiempo,24,12.1,Sí,8,76.0,No,4,Medio,1,1
EST00203,Ingeniería en Gestión Empresarial,5,Matutino,22,M,73.8,88.4,0,29,No,Sí,Medio tiempo,27,10.5,Sí,3,62.2,No,5,Bajo,0,0
EST00204,Ingeniería Mecatrónica,10,Vespertino,22,F,77.6,82.3,0,30,No,No,No trabaja,0,16.7,Sí,8,68.7,Sí,2,Bajo,0,0
EST00205,Ingeniería en Sistemas Computacionales,4,Vespertino,25,M,85.0,68.0,0,26,No,Sí,Medio tiempo,11,4.1,Sí,11,92.8,No,4,Bajo,0,1
EST00206,Ingeniería Civil,9,Vespertino,24,F,75.5,64.4,0,21,Sí,No,Medio tiempo,15,15.8,Sí,2,51.6,No,1,Medio,0,0
EST00207,Licenciatura en Administración,9,Vespertino,24,M,66.0,92.9,2,32,No,No,Medio tiempo,20,3.9,Sí,0,62.1,No,2,Bajo,0,0
EST00208,Ingeniería Electromecánica,4,Matutino,21,M,73.9,83.5,0,27,Sí,No,Tiempo completo,46,8.0,No,6,69.6,No,2,Bajo,0,0
EST00209,Ingeniería Industrial,10,Vespertino,27,M,85.0,76.7,4,21,No,Sí,No trabaja,0,11.5,Sí,3,64.3,No,3,Bajo,0,1
EST00210,Ingeniería en Sistemas Computacionales,6,Matutino,20,F,78.2,67.5,0,30,Sí,No,No trabaja,0,17.2,Sí,5,97.8,Sí,4,Bajo,0,1
EST00211,Contador Público,3,Matutino,19,M,73.0,87.9,0,36,Sí,No,Medio tiempo,16,9.5,No,10,70.6,No,5,Bajo,0,0
EST00212,Ingeniería Electromecánica,3,Vespertino,17,M,72.0,78.6,0,19,Sí,Sí,Medio tiempo,24,0.5,Sí,9,100,No,2,Bajo,1,0
EST00213,Ingeniería Industrial,5,Vespertino,19,F,57.9,62.2,2,30,No,No,No trabaja,0,10.0,Sí,10,71.4,Sí,4,Alto,1,1
EST00214,Ingeniería Electromecánica,1,Vespertino,20,M,79.0,93.7,5,21,No,No,Medio tiempo,21,8.4,Sí,7,93.5,No,4,Bajo,0,0
EST00215,Ingeniería en Sistemas Computacionales,1,Matutino,22,M,73.3,90.7,6,34,Sí,Sí,No trabaja,0,6.6,Sí,0,44.9,No,3,Medio,1,0
EST00216,Ingeniería Electromecánica,4,Matutino,20,F,83.9,73.1,1,31,No,No,No trabaja,0,14.0,No,14,69.9,Sí,5,Bajo,0,0
EST00217,Ingeniería Civil,3,Vespertino,19,F,84.8,79.7,1,21,Sí,No,No trabaja,0,0.5,Sí,13,98.4,No,5,Bajo,0,0
EST00218,Contador Público,5,Vespertino,21,M,76.9,70.3,1,25,No,Sí,No trabaja,0,0.5,Sí,3,62.1,No,1,Bajo,0,0
EST00219,Licenciatura en Administración,3,Vespertino,19,F,79.4,81.8,0,24,Sí,No,No trabaja,0,9.2,No,14,96.5,No,3,Bajo,0,0
EST00220,Ingeniería Civil,7,Vespertino,22,M,65.4,80.8,2,34,Sí,No,Medio tiempo,22,0.9,Sí,7,83.9,No,5,Medio,0,0
EST00221,Ingeniería en Sistemas Computacionales,9,Vespertino,20,F,64.4,86.5,1,32,No,No,No trabaja,0,8.1,No,7,95.9,No,3,Medio,0,0
EST00222,Ingeniería Mecatrónica,7,Vespertino,22,M,71.0,63.6,2,21,Sí,No,Medio tiempo,16,10.2,Sí,11,69.4,No,3,Medio,0,0
EST00223,Ingeniería Mecatrónica,7,Vespertino,23,M,67.1,88.2,1,21,No,Sí,Medio tiempo,14,10.0,Sí,3,97.7,No,1,Bajo,0,0
EST00224,Ingeniería en Gestión Empresarial,4,Matutino,19,M,75.8,97.9,2,24,Sí,No,No trabaja,0,5.4,Sí,2,84.7,Sí,5,Bajo,0,0
EST00225,Licenciatura en Administración,2,Matutino,26,F,78.0,71.4,2,28,No,No,Medio tiempo,28,21.1,Sí,6,92.1,No,4,Bajo,1,0
EST00226,Ingeniería Industrial,5,Vespertino,19,F,83.6,83.1,4,27,No,No,Medio tiempo,13,7.8,No,13,75.1,No,5,Alto,1,1
EST00227,Ingeniería en Gestión Empresarial,9,Vespertino,21,F,74.1,77.2,0,19,Sí,Sí,Medio tiempo,16,9.2,Sí,8,85.3,No,1,Bajo,0,0
EST00228,Ingeniería Industrial,5,Vespertino,19,F,76.4,82.4,0,28,No,Sí,No trabaja,0,8.8,Sí,14,67.4,No,5,Bajo,0,0
EST00229,Ingeniería en Gestión Empresarial,9,Vespertino,19,F,72.0,82.5,1,29,Sí,No,Medio tiempo,19,11.6,Sí,2,63.5,No,5,Medio,0,0
EST00230,Contador Público,3,Matutino,23,M,64.1,97.6,2,21,No,No,Medio tiempo,18,1.5,Sí,0,74.9,Sí,2,Bajo,0,0
EST00231,Ingeniería Civil,6,Vespertino,21,M,75.9,79.2,2,32,No,No,No trabaja,0,1.7,Sí,13,80.7,No,5,Bajo,0,0
EST00232,Ingeniería Industrial,6,Vespertino,22,M,73.4,89.9,0,32,No,No,No trabaja,0,7.2,Sí,4,88.6,Sí,2,Bajo,0,0
EST00233,Ingeniería Civil,9,Vespertino,21,M,75.2,83.2,0,19,Sí,Sí,Medio tiempo,15,7.5,Sí,0,78.9,No,3,Bajo,0,0
EST00234,Ingeniería en Gestión Empresarial,10,Vespertino,21,F,77.1,73.2,4,22,No,No,Tiempo completo,44,19.2,Sí,9,77.0,No,4,Alto,1,0
EST00235,Licenciatura en Administración,8,Vespertino,25,M,74.3,80.8,0,21,Sí,No,No trabaja,0,10.3,Sí,10,92.7,No,3,Bajo,0,0
EST00236,Ingeniería Civil,9,Matutino,25,M,70.5,80.2,2,23,No,No,No trabaja,0,8.0,Sí,1,64.2,Sí,4,Medio,0,0
EST00237,Ingeniería Industrial,8,Matutino,21,F,87.4,93.9,3,18,No,Sí,Medio tiempo,22,14.7,Sí,13,70.9,No,1,Bajo,0,1
EST00238,Licenciatura en Administración,5,Vespertino,26,M,78.2,56.2,0,35,No,Sí,Tiempo completo,48,2.1,No,5,87.6,No,4,Medio,0,0
EST00239,Contador Público,7,Vespertino,21,F,80.8,79.1,6,22,Sí,Sí,No trabaja,0,10.6,Sí,1,60.5,No,3,Medio,0,1
EST00240,Ingeniería Mecatrónica,7,Vespertino,25,M,73.2,88.7,0,18,No,No,Medio tiempo,24,3.3,Sí,13,79.4,No,4,Bajo,0,0
EST00241,Ingeniería en Sistemas Computacionales,1,Vespertino,20,M,66.0,79.3,1,35,No,Sí,Tiempo completo,32,6.2,Sí,4,52.3,Sí,3,Medio,0,0
EST00242,Licenciatura en Administración,7,Vespertino,26,M,76.3,71.3,0,33,No,No,No trabaja,0,6.4,Sí,9,100,No,3,Bajo,0,0
EST00243,Ingeniería Industrial,3,Matutino,22,F,58.3,70.7,2,23,Sí,No,Medio tiempo,18,5.1,Sí,11,82.8,No,1,Alto,1,0
EST00244,Ingeniería Mecatrónica,10,Matutino,25,M,79.2,99.8,1,21,Sí,No,Medio tiempo,17,0.5,Sí,7,72.5,No,2,Bajo,0,0
EST00245,Contador Público,7,Vespertino,22,M,91.2,77.2,4,29,No,No,No trabaja,0,16.4,Sí,6,66.4,No,3,Bajo,0,0
EST00246,Ingeniería Electromecánica,10,Vespertino,20,F,76.5,85.3,0,31,Sí,No,Medio tiempo,28,11.2,Sí,1,61.6,No,2,Bajo,1,0
EST00247,Ingeniería en Sistemas Computacionales,10,Matutino,26,F,79.9,78.0,0,23,Sí,No,No trabaja,0,6.4,Sí,7,79.0,No,5,Bajo,0,0
EST00248,Licenciatura en Administración,5,Matutino,22,F,79.5,87.4,5,24,No,Sí,No trabaja,0,4.3,Sí,2,64.5,No,3,Medio,0,1
EST00249,Ingeniería en Gestión Empresarial,5,Matutino,22,M,88.1,78.0,2,30,No,No,Medio tiempo,10,9.5,Sí,8,75.7,No,1,Bajo,0,0
EST00250,Ingeniería Industrial,9,Matutino,28,M,69.7,74.8,4,29,No,No,No trabaja,0,9.3,No,5,95.6,No,3,Alto,0,1
EST00251,Ingeniería en Sistemas Computacionales,7,Matutino,21,F,74.8,78.5,2,36,Sí,No,Medio tiempo,21,14.7,No,6,98.1,No,4,Medio,0,0
EST00252,Ingeniería en Gestión Empresarial,1,Matutino,19,F,64.9,87.9,4,36,Sí,Sí,No trabaja,0,13.6,Sí,1,75.0,No,5,Medio,0,1
EST00253,Ingeniería Mecatrónica,1,Matutino,17,F,83.7,92.8,0,24,No,Sí,No trabaja,0,0.5,Sí,17,64.8,No,1,Bajo,0,0
EST00254,Ingeniería Civil,1,Matutino,19,F,78.5,97.2,0,30,No,No,Medio tiempo,15,11.6,Sí,0,78.1,No,4,Bajo,0,0
EST00255,Ingeniería Electromecánica,7,Vespertino,21,M,62.8,75.0,1,29,No,Sí,Medio tiempo,23,5.2,Sí,8,82.6,No,1,Medio,1,1
EST00256,Ingeniería Civil,8,Matutino,22,F,84.2,87.2,0,32,Sí,No,Medio tiempo,25,12.9,Sí,13,89.8,No,1,Bajo,0,0
EST00257,Ingeniería Civil,8,Vespertino,19,M,74.1,63.9,0,33,No,Sí,No trabaja,0,13.8,Sí,0,70.8,No,2,Bajo,0,1
EST00258,Ingeniería Civil,6,Vespertino,22,F,81.9,92.1,3,23,No,Sí,No trabaja,0,12.0,Sí,16,97.3,No,4,Bajo,0,0
EST00259,Ingeniería en Gestión Empresarial,4,Vespertino,22,M,85.8,75.6,1,18,No,Sí,Medio tiempo,17,4.9,Sí,0,81.6,Sí,2,Bajo,0,0
EST00260,Ingeniería Industrial,8,Vespertino,22,F,80.3,100,1,23,No,No,Medio tiempo,23,16.7,Sí,19,81.9,No,3,Bajo,0,0
EST00261,Contador Público,3,Vespertino,18,F,81.9,74.5,1,24,No,No,Tiempo completo,32,2.3,Sí,1,48.9,No,5,Medio,0,1
EST00262,Contador Público,6,Vespertino,20,F,83.1,83.1,1,36,No,No,Medio tiempo,12,5.1,Sí,11,87.8,No,2,Bajo,0,1
EST00263,Contador Público,5,Matutino,23,M,73.2,72.9,0,29,No,No,No trabaja,0,11.1,Sí,11,94.0,Sí,5,Bajo,0,0
EST00264,Ingeniería Industrial,7,Matutino,21,F,82.2,71.0,5,35,No,Sí,No trabaja,0,23.6,Sí,7,73.3,No,2,Alto,1,1
EST00265,Ingeniería Civil,9,Vespertino,21,M,70.8,86.9,0,27,Sí,No,No trabaja,0,11.9,Sí,4,84.0,No,5,Bajo,0,1
EST00266,Ingeniería Electromecánica,8,Matutino,21,M,75.4,88.2,1,32,Sí,Sí,No trabaja,0,6.6,Sí,2,73.4,No,2,Bajo,0,0
EST00267,Ingeniería Mecatrónica,9,Vespertino,23,M,86.0,82.6,2,33,No,No,Medio tiempo,24,9.9,Sí,12,100,Sí,5,Bajo,0,0
EST00268,Ingeniería en Gestión Empresarial,6,Matutino,21,F,73.0,85.5,1,36,No,Sí,Medio tiempo,13,0.5,Sí,12,92.4,Sí,2,Bajo,0,0
EST00269,Ingeniería Industrial,9,Vespertino,23,F,66.6,83.6,5,24,No,No,Tiempo completo,41,13.9,Sí,7,75.1,No,4,Alto,0,0
EST00270,Contador Público,3,Matutino,22,M,88.7,84.6,0,32,No,No,No trabaja,0,13.0,Sí,12,90.0,No,1,Bajo,0,0
EST00271,Ingeniería Electromecánica,10,Vespertino,19,F,87.5,94.4,0,23,No,Sí,No trabaja,0,9.4,Sí,14,100,No,4,Bajo,0,0
EST00272,Licenciatura en Administración,10,Vespertino,19,M,74.5,67.9,0,23,Sí,Sí,Tiempo completo,33,4.2,Sí,5,49.5,No,1,Medio,0,0
EST00273,Ingeniería Civil,3,Matutino,19,M,79.7,86.4,1,29,No,Sí,Tiempo completo,39,6.9,Sí,6,61.7,Sí,3,Medio,1,1
EST00274,Ingeniería Industrial,7,Vespertino,23,F,74.7,57.4,2,18,No,Sí,Tiempo completo,45,7.5,Sí,1,72.8,Sí,2,Alto,1,1
EST00275,Ingeniería Industrial,2,Matutino,21,F,82.2,85.8,0,20,Sí,Sí,No trabaja,0,0.5,Sí,2,78.3,No,5,Bajo,0,0
EST00276,Ingeniería Industrial,3,Vespertino,22,F,78.9,71.8,2,27,Sí,No,Medio tiempo,17,7.2,Sí,12,45.3,Sí,5,Medio,1,1
EST00277,Ingeniería en Gestión Empresarial,6,Matutino,17,F,97.7,100,0,21,No,No,Medio tiempo,22,14.6,Sí,11,77.0,Sí,4,Bajo,0,0
EST00278,Ingeniería Electromecánica,8,Vespertino,21,F,86.0,72.9,0,18,No,No,Medio tiempo,19,0.5,Sí,7,75.4,No,1,Bajo,0,1
EST00279,Contador Público,7,Matutino,22,F,83.1,75.5,0,31,No,No,No trabaja,0,0.5,Sí,4,84.2,No,5,Bajo,0,0
EST00280,Contador Público,6,Vespertino,19,M,74.4,95.7,0,21,No,Sí,No trabaja,0,0.5,Sí,13,100,No,1,Bajo,0,0
EST00281,Ingeniería Mecatrónica,5,Matutino,21,M,77.4,93.2,3,35,Sí,Sí,Medio tiempo,16,0.5,Sí,12,96.6,No,5,Bajo,0,0
EST00282,Contador Público,8,Vespertino,24,M,66.3,74.8,3,33,No,No,Tiempo completo,35,9.8,Sí,2,45.3,No,4,Alto,1,0
EST00283,Licenciatura en Administración,1,Matutino,19,M,71.0,91.2,6,31,Sí,No,No trabaja,0,7.3,Sí,10,82.4,No,3,Medio,1,0
EST00284,Ingeniería Electromecánica,2,Vespertino,22,F,76.6,93.4,5,30,No,No,No trabaja,0,15.5,Sí,5,59.2,Sí,4,Medio,0,1
EST00285,Licenciatura en Administración,3,Vespertino,19,M,77.3,92.4,1,25,No,No,Medio tiempo,12,13.9,Sí,1,64.4,No,3,Bajo,0,0
EST00286,Contador Público,4,Vespertino,22,M,80.8,93.7,1,32,No,Sí,No trabaja,0,0.6,Sí,11,96.4,No,3,Bajo,0,0
EST00287,Ingeniería en Gestión Empresarial,5,Vespertino,24,F,83.2,75.5,3,20,No,No,Medio tiempo,21,5.1,Sí,13,59.8,No,3,Alto,1,0
EST00288,Contador Público,4,Matutino,21,M,79.0,91.6,2,26,No,No,No trabaja,0,10.2,Sí,2,64.2,No,1,Bajo,1,0
EST00289,Licenciatura en Administración,10,Vespertino,26,M,71.0,87.3,1,34,Sí,No,Tiempo completo,32,0.5,Sí,14,89.6,No,2,Bajo,0,0
EST00290,Ingeniería Civil,7,Matutino,23,M,64.3,80.8,2,33,No,Sí,No trabaja,0,11.9,Sí,4,100,No,4,Bajo,0,0
EST00291,Ingeniería en Sistemas Computacionales,10,Matutino,25,F,89.2,75.3,1,25,No,Sí,Medio tiempo,17,1.6,Sí,6,100,No,3,Bajo,0,0
EST00292,Ingeniería Civil,5,Matutino,22,M,84.6,62.7,0,28,No,No,Medio tiempo,23,6.3,Sí,14,87.6,No,1,Bajo,0,1
EST00293,Contador Público,10,Vespertino,23,F,81.8,84.1,1,21,Sí,No,Medio tiempo,15,9.4,Sí,8,76.6,No,2,Bajo,0,0
EST00294,Contador Público,6,Vespertino,18,M,81.0,93.8,0,30,No,No,No trabaja,0,10.3,Sí,20,87.4,No,3,Bajo,0,0
EST00295,Ingeniería Industrial,8,Matutino,22,F,80.0,79.3,1,32,No,No,No trabaja,0,20.7,Sí,7,98.3,No,1,Bajo,0,0
EST00296,Ingeniería Electromecánica,8,Vespertino,25,F,66.3,70.2,2,20,Sí,No,Tiempo completo,39,17.6,Sí,2,91.7,No,2,Bajo,0,0
EST00297,Ingeniería Industrial,2,Matutino,25,M,69.2,81.7,2,26,Sí,Sí,Tiempo completo,31,13.5,Sí,7,100,No,4,Bajo,0,1
EST00298,Ingeniería Industrial,6,Matutino,24,M,87.9,63.9,1,31,No,Sí,Medio tiempo,23,8.1,Sí,5,80.7,No,5,Bajo,0,0
EST00299,Ingeniería en Gestión Empresarial,1,Matutino,21,F,97.4,83.3,0,35,No,Sí,No trabaja,0,12.5,Sí,7,99.0,Sí,1,Bajo,0,0
EST00300,Ingeniería Electromecánica,3,Matutino,21,F,83.9,80.4,1,21,No,No,Medio tiempo,10,0.5,Sí,0,64.3,No,4,Medio,0,1
EST00301,Licenciatura en Administración,3,Matutino,24,M,73.2,86.6,1,36,Sí,No,No trabaja,0,14.5,Sí,13,100,No,1,Bajo,1,1
EST00302,Contador Público,2,Vespertino,20,M,74.7,100,1,21,Sí,No,No trabaja,0,13.4,Sí,12,58.9,No,4,Bajo,0,1
EST00303,Ingeniería Industrial,6,Matutino,17,M,82.6,71.2,0,31,Sí,No,No trabaja,0,9.8,Sí,8,73.5,No,4,Bajo,0,1
EST00304,Ingeniería en Gestión Empresarial,9,Matutino,22,M,84.0,69.3,0,20,No,No,No trabaja,0,15.2,Sí,8,93.5,Sí,3,Bajo,0,0
EST00305,Ingeniería Electromecánica,6,Vespertino,18,F,76.8,81.5,2,28,No,No,No trabaja,0,3.7,Sí,7,82.7,No,2,Bajo,0,0
EST00306,Ingeniería Mecatrónica,4,Matutino,26,M,75.7,70.9,5,33,Sí,No,Tiempo completo,33,17.0,Sí,13,87.3,No,4,Alto,1,1
EST00307,Ingeniería Mecatrónica,3,Matutino,22,F,62.2,85.6,2,22,No,No,Medio tiempo,16,19.3,Sí,0,89.1,No,2,Medio,0,1
EST00308,Ingeniería en Gestión Empresarial,10,Matutino,24,M,95.3,74.8,1,35,No,Sí,No trabaja,0,16.4,Sí,0,52.0,No,4,Bajo,0,0
EST00309,Ingeniería en Gestión Empresarial,4,Matutino,19,M,87.3,93.4,1,32,No,No,Medio tiempo,18,7.9,Sí,3,68.4,No,4,Bajo,0,0
EST00310,Licenciatura en Administración,10,Vespertino,24,M,61.3,72.5,2,21,No,No,Tiempo completo,41,12.7,Sí,7,75.5,Sí,2,Alto,0,1
EST00311,Ingeniería Mecatrónica,3,Matutino,21,F,81.4,67.3,2,35,Sí,No,Medio tiempo,13,3.9,Sí,2,85.2,Sí,3,Bajo,1,0
EST00312,Ingeniería en Gestión Empresarial,2,Matutino,21,F,90.0,68.0,0,32,No,No,Medio tiempo,11,0.9,Sí,7,81.3,No,1,Bajo,0,0
EST00313,Ingeniería Civil,8,Vespertino,22,M,76.0,73.9,1,25,Sí,No,No trabaja,0,8.3,Sí,12,57.8,Sí,3,Medio,0,0
EST00314,Ingeniería en Gestión Empresarial,9,Vespertino,25,F,65.4,94.0,2,19,No,No,Medio tiempo,26,6.8,Sí,10,92.7,No,3,Medio,0,0
EST00315,Ingeniería Electromecánica,7,Vespertino,25,M,88.0,75.9,0,30,No,No,Medio tiempo,20,2.9,Sí,3,82.7,No,3,Bajo,0,0
EST00316,Contador Público,4,Vespertino,23,M,84.4,91.0,2,23,Sí,No,Medio tiempo,14,12.8,Sí,20,73.3,No,2,Bajo,0,0
EST00317,Ingeniería Industrial,1,Vespertino,20,F,77.2,78.9,0,36,No,No,No trabaja,0,16.1,Sí,14,100,No,3,Bajo,0,0
EST00318,Ingeniería Mecatrónica,7,Matutino,24,F,79.8,80.4,0,22,No,No,Medio tiempo,21,13.4,Sí,7,100,No,4,Bajo,0,0
EST00319,Ingeniería Electromecánica,10,Vespertino,18,M,63.2,85.1,1,24,No,No,Medio tiempo,23,0.5,Sí,0,69.6,No,2,Bajo,0,0
EST00320,Ingeniería Industrial,6,Vespertino,23,M,75.9,78.6,0,27,No,Sí,No trabaja,0,9.9,Sí,3,83.4,No,1,Bajo,1,1
EST00321,Ingeniería en Gestión Empresarial,10,Vespertino,19,M,65.2,83.7,1,20,No,No,No trabaja,0,3.8,Sí,10,72.1,No,2,Bajo,0,1
EST00322,Ingeniería en Gestión Empresarial,5,Matutino,24,M,63.4,79.6,5,33,No,No,Medio tiempo,13,2.0,Sí,0,96.1,Sí,5,Alto,0,1
EST00323,Ingeniería en Gestión Empresarial,2,Vespertino,20,F,75.1,91.0,0,21,No,Sí,No trabaja,0,10.1,Sí,4,88.6,Sí,5,Bajo,0,0
EST00324,Ingeniería Mecatrónica,1,Vespertino,21,M,76.9,100,0,25,No,Sí,No trabaja,0,17.6,Sí,9,83.4,No,3,Bajo,0,0
EST00325,Licenciatura en Administración,8,Vespertino,23,F,70.9,96.7,0,20,No,Sí,Tiempo completo,30,9.6,No,8,92.6,No,1,Bajo,0,0
EST00326,Contador Público,9,Vespertino,27,M,72.3,91.5,6,24,No,Sí,Medio tiempo,15,11.9,No,8,80.4,No,4,Alto,1,1
EST00327,Ingeniería Industrial,3,Vespertino,22,M,67.6,86.9,1,18,No,No,Tiempo completo,40,6.1,No,0,77.6,No,4,Medio,0,0
EST00328,Ingeniería Industrial,9,Matutino,26,M,74.5,88.9,2,18,Sí,No,Medio tiempo,21,2.1,Sí,5,96.0,No,5,Bajo,1,0
EST00329,Licenciatura en Administración,4,Matutino,22,F,64.0,84.7,1,24,No,No,No trabaja,0,1.3,Sí,10,59.5,No,3,Medio,0,0
EST00330,Ingeniería Mecatrónica,2,Matutino,20,F,59.4,69.0,0,28,No,Sí,Tiempo completo,38,5.9,Sí,6,72.6,No,5,Alto,0,0
EST00331,Ingeniería Civil,1,Vespertino,22,M,87.7,55.5,0,31,No,Sí,No trabaja,0,5.4,Sí,14,82.0,No,5,Bajo,0,1
EST00332,Ingeniería en Gestión Empresarial,7,Matutino,19,M,86.3,67.9,1,25,No,Sí,Medio tiempo,17,4.4,Sí,12,69.8,Sí,3,Bajo,0,1
EST00333,Ingeniería en Sistemas Computacionales,1,Vespertino,18,F,70.7,73.7,0,19,Sí,No,Medio tiempo,11,19.7,Sí,6,66.2,No,3,Medio,0,0
EST00334,Ingeniería en Sistemas Computacionales,8,Vespertino,20,F,66.1,82.6,0,20,No,No,No trabaja,0,10.4,Sí,13,88.3,No,4,Bajo,0,0
